,word,wordcount,percentage
3908,crt,2,5.594953352076427e-06
2679,crushed,2,5.594953352076427e-06
3619,salt,2,5.594953352076427e-06
1526,song,2,5.594953352076427e-06
837,propen,2,5.594953352076427e-06
1669,peace,2,5.594953352076427e-06
1524,river,2,5.594953352076427e-06
3914,pantyhose,2,5.594953352076427e-06
3611,hot,2,5.594953352076427e-06
921,behind,2,5.594953352076427e-06
2957,compact,2,5.594953352076427e-06
3905,concept,2,5.594953352076427e-06
1647,wtih,2,5.594953352076427e-06
866,stuffing,2,5.594953352076427e-06
1625,mourlot,2,5.594953352076427e-06
2806,stove,2,5.594953352076427e-06
3207,redblue,2,5.594953352076427e-06
3634,wrist,2,5.594953352076427e-06
1630,pour,2,5.594953352076427e-06
915,york,2,5.594953352076427e-06
111,fruit,2,5.594953352076427e-06
4133,karat,2,5.594953352076427e-06
3628,aniline,2,5.594953352076427e-06
2982,frame\r\n,2,5.594953352076427e-06
3626,zipper,2,5.594953352076427e-06
4134,answering,2,5.594953352076427e-06
918,threedimensional,2,5.594953352076427e-06
1537,included,2,5.594953352076427e-06
858,auto,2,5.594953352076427e-06
2678,polychrome,2,5.594953352076427e-06
1818,net,2,5.594953352076427e-06
802,exterior,2,5.594953352076427e-06
3884,peas,2,5.594953352076427e-06
1420,city,2,5.594953352076427e-06
2719,granite,2,5.594953352076427e-06
703,magnet,2,5.594953352076427e-06
3982,doubleside,2,5.594953352076427e-06
701,metallicglazed,2,5.594953352076427e-06
3078,powdercoated,2,5.594953352076427e-06
2588,slashed,2,5.594953352076427e-06
1887,clippedandstapled,2,5.594953352076427e-06
3125,sardine,2,5.594953352076427e-06
1890,ragboard,2,5.594953352076427e-06
1429,dick,2,5.594953352076427e-06
1427,r,2,5.594953352076427e-06
1894,printers,2,5.594953352076427e-06
2798,flashlight,2,5.594953352076427e-06
2869,lock,2,5.594953352076427e-06
1422,dead,2,5.594953352076427e-06
685,mechanism,2,5.594953352076427e-06
1904,tag,2,5.594953352076427e-06
707,unpainted,2,5.594953352076427e-06
3079,alpacca,2,5.594953352076427e-06
2865,asphalt,2,5.594953352076427e-06
1437,still,2,5.594953352076427e-06
3083,official,2,5.594953352076427e-06
3526,crumbled,2,5.594953352076427e-06
3886,clamp,2,5.594953352076427e-06
3978,windowpane,2,5.594953352076427e-06
3733,schmidtrottluff,2,5.594953352076427e-06
3524,grinderattachment,2,5.594953352076427e-06
1866,grayboard,2,5.594953352076427e-06
970,installations,2,5.594953352076427e-06
3522,pebble,2,5.594953352076427e-06
713,diamond,2,5.594953352076427e-06
1870,granular,2,5.594953352076427e-06
1871,decals,2,5.594953352076427e-06
3735,richterberlin,2,5.594953352076427e-06
1873,matboard,2,5.594953352076427e-06
712,handturned,2,5.594953352076427e-06
1434,collection,2,5.594953352076427e-06
683,gimpe,2,5.594953352076427e-06
3516,paintbrush,2,5.594953352076427e-06
3729,system,2,5.594953352076427e-06
1909,oriental,2,5.594953352076427e-06
189,montage,2,5.594953352076427e-06
2581,carpenters,2,5.594953352076427e-06
1939,lamp,2,5.594953352076427e-06
3502,fluxus,2,5.594953352076427e-06
3877,poets,2,5.594953352076427e-06
1397,prospectus,2,5.594953352076427e-06
1396,sixty,2,5.594953352076427e-06
3496,identical,2,5.594953352076427e-06
1951,form,2,5.594953352076427e-06
2575,projecting,2,5.594953352076427e-06
3748,richter,2,5.594953352076427e-06
2877,jacaranda,2,5.594953352076427e-06
1955,cutandpinned,2,5.594953352076427e-06
3011,notepaper,2,5.594953352076427e-06
1021,pale,2,5.594953352076427e-06
1966,andpasted,2,5.594953352076427e-06
660,tombac,2,5.594953352076427e-06
3244,archive,2,5.594953352076427e-06
1932,whiteout,2,5.594953352076427e-06
3879,inlaid,2,5.594953352076427e-06
681,leaded,2,5.594953352076427e-06
1910,using,2,5.594953352076427e-06
3741,segal,2,5.594953352076427e-06
3169,whole,2,5.594953352076427e-06
3514,desk,2,5.594953352076427e-06
3513,tea,2,5.594953352076427e-06
1414,king,2,5.594953352076427e-06
1917,tallow,2,5.594953352076427e-06
196,expanded,2,5.594953352076427e-06
1001,arp,2,5.594953352076427e-06
680,pad,2,5.594953352076427e-06
1412,lost,2,5.594953352076427e-06
1922,individual,2,5.594953352076427e-06
3510,bells,2,5.594953352076427e-06
3747,hans,2,5.594953352076427e-06
3074,vinylacrylic,2,5.594953352076427e-06
995,ilustrated,2,5.594953352076427e-06
966,taken,2,5.594953352076427e-06
1797,beige,2,5.594953352076427e-06
2856,velvetlined,2,5.594953352076427e-06
749,quartersawed,2,5.594953352076427e-06
2596,fasteners,2,5.594953352076427e-06
3962,ledger,2,5.594953352076427e-06
1456,skull,2,5.594953352076427e-06
3537,0s0s,2,5.594953352076427e-06
2595,square,2,5.594953352076427e-06
738,viewing,2,5.594953352076427e-06
1452,porcupine,2,5.594953352076427e-06
2859,chips,2,5.594953352076427e-06
2853,slabs,2,5.594953352076427e-06
1849,size,2,5.594953352076427e-06
2716,threepart,2,5.594953352076427e-06
1447,smith,2,5.594953352076427e-06
2857,necklace,2,5.594953352076427e-06
3712,soil,2,5.594953352076427e-06
2851,tire,2,5.594953352076427e-06
2709,spoon,2,5.594953352076427e-06
2707,cup,2,5.594953352076427e-06
740,opalino,2,5.594953352076427e-06
3142,wikipedia,1,2.7974766760382135e-06
3179,directors,1,2.7974766760382135e-06
3072,metal\r\n\r\n,1,2.7974766760382135e-06
3238,typewritting,1,2.7974766760382135e-06
2996,steps,1,2.7974766760382135e-06
2995,fence,1,2.7974766760382135e-06
3096,iodine,1,2.7974766760382135e-06
3015,stationary,1,2.7974766760382135e-06
3288,democracy,1,2.7974766760382135e-06
3117,acetone,1,2.7974766760382135e-06
3143,free,1,2.7974766760382135e-06
3073,pva,1,2.7974766760382135e-06
3127,pig,1,2.7974766760382135e-06
3064,hydroxyethylmethacrylate,1,2.7974766760382135e-06
3097,cardboard\r\n,1,2.7974766760382135e-06
3095,mirrorplated,1,2.7974766760382135e-06
3166,wearing,1,2.7974766760382135e-06
3193,unknown\r\nproduction,1,2.7974766760382135e-06
3109,hourglass,1,2.7974766760382135e-06
3159,founder,1,2.7974766760382135e-06
3290,direkte,1,2.7974766760382135e-06
3281,atwell\r\n,1,2.7974766760382135e-06
3210,iink,1,2.7974766760382135e-06
3060,acetylsalicylic,1,2.7974766760382135e-06
3283,monuments,1,2.7974766760382135e-06
3209,markings,1,2.7974766760382135e-06
3284,detonations,1,2.7974766760382135e-06
3146,search\r\nart,1,2.7974766760382135e-06
3285,monumente,1,2.7974766760382135e-06
3061,acid,1,2.7974766760382135e-06
3122,acoustic,1,2.7974766760382135e-06
3271,environments,1,2.7974766760382135e-06
3286,schokoladensprengungen,1,2.7974766760382135e-06
3208,spreads,1,2.7974766760382135e-06
3164,famous,1,2.7974766760382135e-06
3075,structure,1,2.7974766760382135e-06
3062,asa,1,2.7974766760382135e-06
3063,delrin,1,2.7974766760382135e-06
3145,navigation,1,2.7974766760382135e-06
3206,foreign,1,2.7974766760382135e-06
3144,encyclopedia\r\njump,1,2.7974766760382135e-06
3136,ephemeral,1,2.7974766760382135e-06
3237,box\r\n\r\n,1,2.7974766760382135e-06
3292,graduated,1,2.7974766760382135e-06
3245,wedge,1,2.7974766760382135e-06
3246,text\r\n,1,2.7974766760382135e-06
3092,fiberreinforced,1,2.7974766760382135e-06
3091,soundtrack,1,2.7974766760382135e-06
3255,ascenseur,1,2.7974766760382135e-06
3071,early,1,2.7974766760382135e-06
3121,particleboard,1,2.7974766760382135e-06
3070,approx,1,2.7974766760382135e-06
3249,modified,1,2.7974766760382135e-06
3012,modifications,1,2.7974766760382135e-06
3250,builtin,1,2.7974766760382135e-06
3196,company\r\ncountry,1,2.7974766760382135e-06
3181,york\r\n\r\none,1,2.7974766760382135e-06
3195,kalem,1,2.7974766760382135e-06
3251,amplifier,1,2.7974766760382135e-06
3303,rosemary,1,2.7974766760382135e-06
3239,drawer,1,2.7974766760382135e-06
3020,typing,1,2.7974766760382135e-06
3304,essential,1,2.7974766760382135e-06
3194,company,1,2.7974766760382135e-06
3002,braid,1,2.7974766760382135e-06
3240,stemmed,1,2.7974766760382135e-06
3168,went,1,2.7974766760382135e-06
3120,schären,1,2.7974766760382135e-06
3305,neck,1,2.7974766760382135e-06
3167,tuxedo,1,2.7974766760382135e-06
3197,origin,1,2.7974766760382135e-06
3180,club,1,2.7974766760382135e-06
3296,action,1,2.7974766760382135e-06
3183,galvanizediron,1,2.7974766760382135e-06
3291,demokratie,1,2.7974766760382135e-06
3272,happenings,1,2.7974766760382135e-06
3258,gallows,1,2.7974766760382135e-06
3067,ferrule,1,2.7974766760382135e-06
3293,laundry,1,2.7974766760382135e-06
3141,printed\r\nfrom,1,2.7974766760382135e-06
3202,sheetpiece,1,2.7974766760382135e-06
3257,elevator\r\nto,1,2.7974766760382135e-06
3294,toenail,1,2.7974766760382135e-06
3201,required,1,2.7974766760382135e-06
3198,usa\r\ndate,1,2.7974766760382135e-06
3068,journal\r\n,1,2.7974766760382135e-06
3140,hershey,1,2.7974766760382135e-06
3298,student,1,2.7974766760382135e-06
3299,party,1,2.7974766760382135e-06
3300,aktion,1,2.7974766760382135e-06
3094,flask,1,2.7974766760382135e-06
3199,release,1,2.7974766760382135e-06
3093,brushes,1,2.7974766760382135e-06
3302,studentenpartei,1,2.7974766760382135e-06
3256,échafaud,1,2.7974766760382135e-06
3004,bridge,1,2.7974766760382135e-06
3059,coniferous,1,2.7974766760382135e-06
3087,diaramas,1,2.7974766760382135e-06
3047,pressing,1,2.7974766760382135e-06
3267,mould,1,2.7974766760382135e-06
3037,electrolyte,1,2.7974766760382135e-06
3188,damar,1,2.7974766760382135e-06
3278,boatman,1,2.7974766760382135e-06
3106,patch,1,2.7974766760382135e-06
3130,fastener,1,2.7974766760382135e-06
3233,ab,1,2.7974766760382135e-06
3036,hydroxide,1,2.7974766760382135e-06
3154,studied,1,2.7974766760382135e-06
3279,\r\ntempera,1,2.7974766760382135e-06
3035,potassium,1,2.7974766760382135e-06
3052,erasers,1,2.7974766760382135e-06
3172,director,1,2.7974766760382135e-06
3113,stumping,1,2.7974766760382135e-06
3221,headphones,1,2.7974766760382135e-06
3187,purified,1,2.7974766760382135e-06
3186,rust,1,2.7974766760382135e-06
3220,stools,1,2.7974766760382135e-06
3235,pair,1,2.7974766760382135e-06
3192,sacrifice\r\ndirector,1,2.7974766760382135e-06
3051,kneaded,1,2.7974766760382135e-06
3219,nylon\r\n,1,2.7974766760382135e-06
3131,flashe,1,2.7974766760382135e-06
3001,sewed,1,2.7974766760382135e-06
3176,elected,1,2.7974766760382135e-06
3049,vessel,1,2.7974766760382135e-06
3155,technology0,1,2.7974766760382135e-06
3173,position,1,2.7974766760382135e-06
3242,standard,1,2.7974766760382135e-06
3265,italy,1,2.7974766760382135e-06
3228,loudspeaker,1,2.7974766760382135e-06
3241,evening,1,2.7974766760382135e-06
3174,held,1,2.7974766760382135e-06
3124,phosphorus,1,2.7974766760382135e-06
3048,roofing,1,2.7974766760382135e-06
3190,monotone,1,2.7974766760382135e-06
3277,volga,1,2.7974766760382135e-06
3191,sheet\r\n\r\noriginal,1,2.7974766760382135e-06
3107,airmail,1,2.7974766760382135e-06
3111,lackskin,1,2.7974766760382135e-06
3133,gunblue,1,2.7974766760382135e-06
3224,overlay\r\n,1,2.7974766760382135e-06
3189,monotones,1,2.7974766760382135e-06
3038,embroidery,1,2.7974766760382135e-06
3175,years\r\n\r\nin,1,2.7974766760382135e-06
3222,\r\nprinted,1,2.7974766760382135e-06
3112,printingoutprint,1,2.7974766760382135e-06
3105,simulated,1,2.7974766760382135e-06
3171,playboys,1,2.7974766760382135e-06
3270,stereographic,1,2.7974766760382135e-06
3006,vaseline,1,2.7974766760382135e-06
3030,injectionmoulded,1,2.7974766760382135e-06
3044,juice,1,2.7974766760382135e-06
3009,transluscent,1,2.7974766760382135e-06
3185,shovel,1,2.7974766760382135e-06
3102,cardboard\r\nb,1,2.7974766760382135e-06
3184,snow,1,2.7974766760382135e-06
3148,january,1,2.7974766760382135e-06
3135,examples,1,2.7974766760382135e-06
2998,holes\r\n\r\n,1,2.7974766760382135e-06
3057,caning,1,2.7974766760382135e-06
3157,freelance,1,2.7974766760382135e-06
3217,xeroxes,1,2.7974766760382135e-06
3018,gridded,1,2.7974766760382135e-06
3158,contacted,1,2.7974766760382135e-06
3160,hugh,1,2.7974766760382135e-06
3101,fibercement,1,2.7974766760382135e-06
3162,needed,1,2.7974766760382135e-06
3229,leaflet,1,2.7974766760382135e-06
3100,wrapper\r\n,1,2.7974766760382135e-06
3099,newspaper\r\n,1,2.7974766760382135e-06
3269,halfsheet,1,2.7974766760382135e-06
3005,field,1,2.7974766760382135e-06
3076,iv,1,2.7974766760382135e-06
3212,doublescreen,1,2.7974766760382135e-06
3031,anode,1,2.7974766760382135e-06
3032,manganese,1,2.7974766760382135e-06
3129,fox,1,2.7974766760382135e-06
3280,martha,1,2.7974766760382135e-06
3216,seamless,1,2.7974766760382135e-06
3046,cheese,1,2.7974766760382135e-06
3273,kaprow,1,2.7974766760382135e-06
3177,hall,1,2.7974766760382135e-06
3090,programmed,1,2.7974766760382135e-06
3215,studio,1,2.7974766760382135e-06
3178,fame,1,2.7974766760382135e-06
3214,magicolor,1,2.7974766760382135e-06
3268,barrier,1,2.7974766760382135e-06
3034,cathode,1,2.7974766760382135e-06
3213,gull,1,2.7974766760382135e-06
3123,roses,1,2.7974766760382135e-06
3153,bunny\r\n\r\npaul,1,2.7974766760382135e-06
3077,deerskin,1,2.7974766760382135e-06
3114,erasing,1,2.7974766760382135e-06
3086,documents,1,2.7974766760382135e-06
3116,golden,1,2.7974766760382135e-06
3170,hired,1,2.7974766760382135e-06
3033,dioxide,1,2.7974766760382135e-06
3043,vegetable,1,2.7974766760382135e-06
3687,pingpong,1,2.7974766760382135e-06
3306,hals,1,2.7974766760382135e-06
3900,rt,1,2.7974766760382135e-06
3892,miscelaneous,1,2.7974766760382135e-06
3893,tied,1,2.7974766760382135e-06
3894,shoelaces,1,2.7974766760382135e-06
3896,bloc,1,2.7974766760382135e-06
3897,cards\r\n,1,2.7974766760382135e-06
3899,eiki,1,2.7974766760382135e-06
3904,water\t,1,2.7974766760382135e-06
3867,stand\r\n,1,2.7974766760382135e-06
3907,hrs,1,2.7974766760382135e-06
3910,water\r\n\r\n,1,2.7974766760382135e-06
3911,axe,1,2.7974766760382135e-06
3912,pellets,1,2.7974766760382135e-06
3913,collating,1,2.7974766760382135e-06
3917,photocopy\r\n\r\n,1,2.7974766760382135e-06
3891,radar,1,2.7974766760382135e-06
3890,taut,1,2.7974766760382135e-06
3889,movable,1,2.7974766760382135e-06
3888,levels,1,2.7974766760382135e-06
3887,lottery,1,2.7974766760382135e-06
3885,tarboard,1,2.7974766760382135e-06
3883,\r\nprint,1,2.7974766760382135e-06
3882,envelope\r\n,1,2.7974766760382135e-06
3881,groupings,1,2.7974766760382135e-06
3880,area,1,2.7974766760382135e-06
3878,nickelplate,1,2.7974766760382135e-06
3875,photocopy\r\n,1,2.7974766760382135e-06
3874,modacrylic,1,2.7974766760382135e-06
3873,felttippen,1,2.7974766760382135e-06
3872,vinylimpregnated,1,2.7974766760382135e-06
3871,hectograph,1,2.7974766760382135e-06
3869,cleaning,1,2.7974766760382135e-06
3920,school,1,2.7974766760382135e-06
3921,hallwalls,1,2.7974766760382135e-06
3922,buffalo,1,2.7974766760382135e-06
3944,giant,1,2.7974766760382135e-06
3959,eagle,1,2.7974766760382135e-06
3958,birdseed,1,2.7974766760382135e-06
3957,droppings,1,2.7974766760382135e-06
3955,models,1,2.7974766760382135e-06
3954,fringe,1,2.7974766760382135e-06
3953,research,1,2.7974766760382135e-06
3952,tudor,1,2.7974766760382135e-06
3951,static,1,2.7974766760382135e-06
3950,universal,1,2.7974766760382135e-06
3949,prado,1,2.7974766760382135e-06
3948,lietz,1,2.7974766760382135e-06
3947,0mm,1,2.7974766760382135e-06
3946,transparencies,1,2.7974766760382135e-06
3945,trolley,1,2.7974766760382135e-06
3943,parquet,1,2.7974766760382135e-06
3923,containers,1,2.7974766760382135e-06
3942,rusty,1,2.7974766760382135e-06
3941,bit,1,2.7974766760382135e-06
3940,cloud,1,2.7974766760382135e-06
3939,rupper,1,2.7974766760382135e-06
3938,hydrostone,1,2.7974766760382135e-06
3936,loud,1,2.7974766760382135e-06
3934,bolted,1,2.7974766760382135e-06
3933,pages\r\n,1,2.7974766760382135e-06
3932,partition,1,2.7974766760382135e-06
3931,receivers,1,2.7974766760382135e-06
3929,telex,1,2.7974766760382135e-06
3928,office,1,2.7974766760382135e-06
3926,fiddle,1,2.7974766760382135e-06
3925,crab\r\ncarved,1,2.7974766760382135e-06
3868,revealing,1,2.7974766760382135e-06
3863,plaques,1,2.7974766760382135e-06
3308,mai,1,2.7974766760382135e-06
3791,viegener,1,2.7974766760382135e-06
3783,wladislav,1,2.7974766760382135e-06
3784,skotarek,1,2.7974766760382135e-06
3787,szmai,1,2.7974766760382135e-06
3788,margarete,1,2.7974766760382135e-06
3789,kubicka,1,2.7974766760382135e-06
3790,eberhard,1,2.7974766760382135e-06
3794,bampi,1,2.7974766760382135e-06
3862,abraided,1,2.7974766760382135e-06
3796,wroniecki,1,2.7974766760382135e-06
3799,ines,1,2.7974766760382135e-06
3800,wetzel,1,2.7974766760382135e-06
3803,alexander,1,2.7974766760382135e-06
3804,mathéy,1,2.7974766760382135e-06
3809,seiwert,1,2.7974766760382135e-06
3776,maetzel,1,2.7974766760382135e-06
3775,emil,1,2.7974766760382135e-06
3773,jakob,1,2.7974766760382135e-06
3768,friedmannotten,1,2.7974766760382135e-06
3767,mitzi,1,2.7974766760382135e-06
3766,rosalie,1,2.7974766760382135e-06
3764,beyer,1,2.7974766760382135e-06
3758,ohly,1,2.7974766760382135e-06
3757,waldemar,1,2.7974766760382135e-06
3756,ehrenwiesen,1,2.7974766760382135e-06
3754,rebay,1,2.7974766760382135e-06
3753,hilla,1,2.7974766760382135e-06
3742,slodki,1,2.7974766760382135e-06
3740,otten,1,2.7974766760382135e-06
3738,gangolf,1,2.7974766760382135e-06
3737,klein,1,2.7974766760382135e-06
3736,césar,1,2.7974766760382135e-06
3810,eugen,1,2.7974766760382135e-06
3811,hoffmann,1,2.7974766760382135e-06
3818,schwimmer,1,2.7974766760382135e-06
3837,polar,1,2.7974766760382135e-06
3861,hangers,1,2.7974766760382135e-06
3860,letterpess,1,2.7974766760382135e-06
3859,kunstmarkt,1,2.7974766760382135e-06
3858,kölner,1,2.7974766760382135e-06
3857,around,1,2.7974766760382135e-06
3856,filmstrip,1,2.7974766760382135e-06
3847,sensitive,1,2.7974766760382135e-06
3846,soup,1,2.7974766760382135e-06
3845,twosided,1,2.7974766760382135e-06
3844,sanders,1,2.7974766760382135e-06
3841,fortyfour,1,2.7974766760382135e-06
3840,folds,1,2.7974766760382135e-06
3839,logarithmic,1,2.7974766760382135e-06
3838,coordinate,1,2.7974766760382135e-06
3836,lion,1,2.7974766760382135e-06
3819,oskar,1,2.7974766760382135e-06
3835,frying,1,2.7974766760382135e-06
3833,freestanding,1,2.7974766760382135e-06
3832,mostly,1,2.7974766760382135e-06
3831,scroll\r\n,1,2.7974766760382135e-06
3830,confirm\r\n,1,2.7974766760382135e-06
3828,rühle,1,2.7974766760382135e-06
3827,grete,1,2.7974766760382135e-06
3826,reimann,1,2.7974766760382135e-06
3825,wolff,1,2.7974766760382135e-06
3824,gustav,1,2.7974766760382135e-06
3823,tillmann,1,2.7974766760382135e-06
3822,ideler,1,2.7974766760382135e-06
3821,lonni,1,2.7974766760382135e-06
3820,birckenbach,1,2.7974766760382135e-06
3961,diecutting,1,2.7974766760382135e-06
3963,shown,1,2.7974766760382135e-06
3964,version,1,2.7974766760382135e-06
4092,gerd,1,2.7974766760382135e-06
4083,wallace,1,2.7974766760382135e-06
4084,berman,1,2.7974766760382135e-06
4085,samuel,1,2.7974766760382135e-06
4086,charters,1,2.7974766760382135e-06
4088,fiberfiller,1,2.7974766760382135e-06
4089,postcard\r\n,1,2.7974766760382135e-06
4093,sander,1,2.7974766760382135e-06
3965,makeready,1,2.7974766760382135e-06
4094,wig,1,2.7974766760382135e-06
4095,makeup,1,2.7974766760382135e-06
4096,sensors,1,2.7974766760382135e-06
4097,dishes,1,2.7974766760382135e-06
4098,utensils,1,2.7974766760382135e-06
4099,tablecloth,1,2.7974766760382135e-06
4080,upholstery\r\n,1,2.7974766760382135e-06
4079,sycamorefaced,1,2.7974766760382135e-06
4078,handknotted,1,2.7974766760382135e-06
4077,newprint,1,2.7974766760382135e-06
4076,letrotone,1,2.7974766760382135e-06
4075,screentone,1,2.7974766760382135e-06
4074,heavyweight,1,2.7974766760382135e-06
4072,letraton,1,2.7974766760382135e-06
4071,annotations,1,2.7974766760382135e-06
4067,anello,1,2.7974766760382135e-06
4066,nancy,1,2.7974766760382135e-06
4065,print\r\nx,1,2.7974766760382135e-06
4064,polyesterfilled,1,2.7974766760382135e-06
4063,corduroy,1,2.7974766760382135e-06
4062,sheetmetal,1,2.7974766760382135e-06
4059,event,1,2.7974766760382135e-06
4058,bristles,1,2.7974766760382135e-06
4100,potatoes,1,2.7974766760382135e-06
4101,shears,1,2.7974766760382135e-06
4102,group,1,2.7974766760382135e-06
4124,calque,1,2.7974766760382135e-06
4141,aerosol,1,2.7974766760382135e-06
4140,microspheres,1,2.7974766760382135e-06
4139,twentynine,1,2.7974766760382135e-06
4138,kallitype,1,2.7974766760382135e-06
4137,buxus,1,2.7974766760382135e-06
4136,chord,1,2.7974766760382135e-06
4135,scan,1,2.7974766760382135e-06
4132,prototype,1,2.7974766760382135e-06
4131,alabaster,1,2.7974766760382135e-06
4130,pinnedandstapled,1,2.7974766760382135e-06
4129,foldedandstapled,1,2.7974766760382135e-06
4127,disco,1,2.7974766760382135e-06
4126,gels,1,2.7974766760382135e-06
4125,uncompleted,1,2.7974766760382135e-06
4123,dated,1,2.7974766760382135e-06
4103,layer,1,2.7974766760382135e-06
4122,slips,1,2.7974766760382135e-06
4121,descriptive,1,2.7974766760382135e-06
4119,silve,1,2.7974766760382135e-06
4118,handdyed,1,2.7974766760382135e-06
4116,regular,1,2.7974766760382135e-06
4115,addtions,1,2.7974766760382135e-06
4114,unprimed,1,2.7974766760382135e-06
4112,kid,1,2.7974766760382135e-06
4111,uv,1,2.7974766760382135e-06
4109,autostereoscopic,1,2.7974766760382135e-06
4108,cage,1,2.7974766760382135e-06
4107,backgammon,1,2.7974766760382135e-06
4106,parasol,1,2.7974766760382135e-06
4105,polyfiber,1,2.7974766760382135e-06
4057,strainers,1,2.7974766760382135e-06
4056,lipstick,1,2.7974766760382135e-06
4055,brownline,1,2.7974766760382135e-06
3989,layout,1,2.7974766760382135e-06
4008,harvard,1,2.7974766760382135e-06
4007,lecture,1,2.7974766760382135e-06
4006,list,1,2.7974766760382135e-06
4005,flags,1,2.7974766760382135e-06
4002,amplifiers,1,2.7974766760382135e-06
4001,speakers,1,2.7974766760382135e-06
4000,decks,1,2.7974766760382135e-06
3998,acoustical,1,2.7974766760382135e-06
3997,channels,1,2.7974766760382135e-06
3996,circle,1,2.7974766760382135e-06
3995,vulcanite,1,2.7974766760382135e-06
3994,taffeta,1,2.7974766760382135e-06
3991,artist\s,1,2.7974766760382135e-06
3990,pages\r\nmm,1,2.7974766760382135e-06
3988,factory,1,2.7974766760382135e-06
4011,gravure\r\n,1,2.7974766760382135e-06
3987,handscrew,1,2.7974766760382135e-06
3986,resinflex,1,2.7974766760382135e-06
3984,tiles\r\n,1,2.7974766760382135e-06
3983,ferrous,1,2.7974766760382135e-06
3980,electroencephalogram,1,2.7974766760382135e-06
3979,electroglazing,1,2.7974766760382135e-06
3977,crate,1,2.7974766760382135e-06
3976,fourteenchannel,1,2.7974766760382135e-06
3975,romanian,1,2.7974766760382135e-06
3974,lobby,1,2.7974766760382135e-06
3969,roll,1,2.7974766760382135e-06
3968,blackeyed,1,2.7974766760382135e-06
3967,ammunition,1,2.7974766760382135e-06
3966,dayglo,1,2.7974766760382135e-06
4009,summer,1,2.7974766760382135e-06
4014,gelatinf,1,2.7974766760382135e-06
4053,since,1,2.7974766760382135e-06
4033,weavings,1,2.7974766760382135e-06
4052,seesaw,1,2.7974766760382135e-06
4051,draft,1,2.7974766760382135e-06
4048,letterpress\r\nb,1,2.7974766760382135e-06
4047,screengprinted,1,2.7974766760382135e-06
4045,canvas\r\n,1,2.7974766760382135e-06
4044,stockings,1,2.7974766760382135e-06
4043,hubcaps,1,2.7974766760382135e-06
4042,umbrellas,1,2.7974766760382135e-06
4041,ninetyeight,1,2.7974766760382135e-06
4040,mr\r\n,1,2.7974766760382135e-06
4039,clored,1,2.7974766760382135e-06
4037,metalliccoated,1,2.7974766760382135e-06
4035,encased,1,2.7974766760382135e-06
4034,pictographic,1,2.7974766760382135e-06
4032,fivechannel,1,2.7974766760382135e-06
4015,files,1,2.7974766760382135e-06
4031,teeth,1,2.7974766760382135e-06
4030,toothbrush,1,2.7974766760382135e-06
4029,confirmed,1,2.7974766760382135e-06
4028,halyard,1,2.7974766760382135e-06
4027,plaited,1,2.7974766760382135e-06
4026,jim,1,2.7974766760382135e-06
4025,hubcap,1,2.7974766760382135e-06
4024,webril,1,2.7974766760382135e-06
4023,decorativepaper,1,2.7974766760382135e-06
4021,electromagnetic,1,2.7974766760382135e-06
4020,philite,1,2.7974766760382135e-06
4019,calendar,1,2.7974766760382135e-06
4017,output,1,2.7974766760382135e-06
4016,photcopy,1,2.7974766760382135e-06
3728,diary,1,2.7974766760382135e-06
3727,copier,1,2.7974766760382135e-06
3725,leather\r\n,1,2.7974766760382135e-06
3427,sr,1,2.7974766760382135e-06
3419,nixon,1,2.7974766760382135e-06
3420,\r\nb,1,2.7974766760382135e-06
3421,acetate\r\nb,1,2.7974766760382135e-06
3422,firebricks,1,2.7974766760382135e-06
3425,dujardin,1,2.7974766760382135e-06
3426,chardon,1,2.7974766760382135e-06
3428,colloytpe,1,2.7974766760382135e-06
3501,letterset,1,2.7974766760382135e-06
3432,variable,1,2.7974766760382135e-06
3433,props,1,2.7974766760382135e-06
3435,encyclopedia,1,2.7974766760382135e-06
3438,pedestal\r\n,1,2.7974766760382135e-06
3439,yogurt,1,2.7974766760382135e-06
3441,bag\r\n,1,2.7974766760382135e-06
3418,nicholas,1,2.7974766760382135e-06
3416,adamson,1,2.7974766760382135e-06
3414,steelthread,1,2.7974766760382135e-06
3412,instamatic,1,2.7974766760382135e-06
3411,samples\r\n,1,2.7974766760382135e-06
3409,punctured,1,2.7974766760382135e-06
3407,threechannel,1,2.7974766760382135e-06
3406,twochannel,1,2.7974766760382135e-06
3404,tapedandglued,1,2.7974766760382135e-06
3400,snaps,1,2.7974766760382135e-06
3399,furnace,1,2.7974766760382135e-06
3398,blast,1,2.7974766760382135e-06
3396,zuckerecke,1,2.7974766760382135e-06
3395,corsett,1,2.7974766760382135e-06
3394,corset,1,2.7974766760382135e-06
3393,brustwarze,1,2.7974766760382135e-06
3392,nipple,1,2.7974766760382135e-06
3444,pocketwatch,1,2.7974766760382135e-06
3446,ditto,1,2.7974766760382135e-06
3448,grater,1,2.7974766760382135e-06
3479,jährling,1,2.7974766760382135e-06
3499,shoeprints,1,2.7974766760382135e-06
3498,meter,1,2.7974766760382135e-06
3495,coats,1,2.7974766760382135e-06
3494,crank,1,2.7974766760382135e-06
3493,crimped,1,2.7974766760382135e-06
3492,call,1,2.7974766760382135e-06
3491,duck,1,2.7974766760382135e-06
3490,platform,1,2.7974766760382135e-06
3489,noisemakers,1,2.7974766760382135e-06
3487,noisemaker,1,2.7974766760382135e-06
3486,spaces,1,2.7974766760382135e-06
